"","year","shelf_biomass","slope_biomass","total_biomass","var_shelf","stdev_shelf","var_slope","stdev_slope","var_tot","stdev_tot"
"1",1994,4.76240792417871,0.0237377418544587,4.21981975511975,1.06358313717408,1.03130167127474,0.000523854206717288,0.0228878615584176,0.833969160558551,0.913219119685167
"2",1995,6.83709175405473,0.0644773262408414,6.06161249072955,2.98919689195837,1.72892940629696,0.00345137437268854,0.0587483988946808,2.34389351682086,1.53097796091938
"3",1996,6.5897123245203,0.604646132698102,5.90440906816987,2.01499859904626,1.41950646319284,0.103946873165622,0.322407929749908,1.58133602021739,1.25751183700886
"4",1997,6.47530805755236,0.130324324389687,5.748793450284,1.53716339915523,1.23982393877326,0.0216395860416336,0.147103997367963,1.20558329474918,1.09799057133892
"5",1998,6.47386982138725,0.835427535119791,5.82825576538855,1.11563322743179,1.05623540341715,0.26689061978511,0.516614575660725,0.878274236077676,0.937162865289527
"6",1999,40.4190919127362,1.03026894681499,35.9089849603287,72.806330179693,8.53266254926872,0.427436182671182,0.653786037378577,57.0935098812049,7.55602474064272
"7",2000,9.01008437946282,1.99334056922847,8.20665176434812,2.64355819599146,1.62590227135319,0.704126560249591,0.839122494186391,2.08206240037356,1.44293534171617
"8",2001,10.8818630191079,3.1564003286506,9.99728053181347,2.55966846281246,1.59989639127428,1.80190678712319,1.34235121600987,2.03067665453966,1.42501812428462
"9",2002,13.8882210062091,0.436468977577826,12.3479657820588,29.4225111799528,5.42425213093499,0.088116970372408,0.296845027535258,23.0715331518725,4.80328358020558
"10",2003,7.10810020200511,0.862395796031549,6.39295329628429,0.700056147120441,0.836693580183594,0.260587921802948,0.510478130582445,0.552334975045219,0.74319242127811
"11",2004,6.22236324150851,0.877794827169181,5.61039839087095,0.729423693342411,0.854063049980744,0.186326435345349,0.431655459070483,0.574388630449302,0.757884312048549
"12",2005,9.52012497816811,0.696128485018567,8.50975795181129,2.16529711730411,1.47149485806241,0.315341340600261,0.561552616056822,1.70195758379644,1.30459096417093
"13",2006,14.6130781939864,0.727623232934677,13.0231630291854,43.6201186583413,6.60455287346095,0.106725803167479,0.326689153734064,34.2042113173125,5.84843665583483
"14",2007,8.89889955824798,1.56586600961059,8.0592510717075,1.96319781147214,1.40114161007092,0.284194529174399,0.533098986281534,1.54308187641787,1.24220846737489
"15",2008,11.6532036433267,3.35793971994394,10.7033776603245,1.62184136621406,1.27351535766714,3.16686443757871,1.77956860996667,1.31321609641251,1.14595641121838
"16",2009,11.8170857348431,1.7899479822282,10.668956385308,2.94133473438201,1.7150319922328,0.500622791160377,0.707547023992312,2.31288278734259,1.52081648706956
"17",2010,10.9156749641227,1.45742879598794,9.83268495354553,3.23977846922037,1.79993846262042,0.333956908619901,0.577890048901953,2.54470929975924,1.59521449960789
"18",2011,16.4666006009497,0.573700210528333,14.646828514671,14.929412771102,3.86385982808667,0.0971061482769754,0.311618594241383,11.7075205019954,3.4216254181303
"19",2012,36.292645629771,1.37257295323096,32.2942204243948,49.794965773436,7.05655480907192,0.324899688374827,0.56999972664452,39.0488085795007,6.24890459036627
"20",2013,47.3974575057471,1.87245244789222,42.1847441937128,36.3570878788869,6.02968389543655,0.575233562211241,0.758441535130587,28.51536524734,5.33997801936862
"21",2014,81.973974760884,1.09093177498187,72.7126882579031,106.463497474126,10.3181150155504,0.260025912093244,0.509927359624137,83.4821136309402,9.13685469026077
"22",2015,37.0274167574697,1.08164358763283,32.9115465873149,87.0723047620186,9.3312541901943,0.149630018966169,0.386820396264428,68.2759089028667,8.26292375027549
"23",2016,74.8902646577313,0.643098188767357,66.3888006262229,90.4161723555461,9.5087418913096,0.0888112070013411,0.298012092038798,70.8970593386063,8.42003915303286
"24",2017,126.942678040471,5.23533167217384,113.006918916883,256.773787266039,16.0241626073264,4.29690782926088,2.07289841267267,201.394293010065,14.1913457082148
